date,retail and recreation,grocery and pharmacy,parks,transit,workplaces,residential,sub region
7/31/2021,-23.34782609,11.47826087,17.7826087,-18.89130435,-23.48913043,17.09782609,Shahdol
10/31/2021,-1.065217391,40.07608696,36.13043478,-0.206521739,-6.043478261,12.32608696,Shahdol
1/31/2022,8.62295082,52.32786885,41.57377049,4.655737705,-0.918032787,12.09836066,Shahdol
1/31/2021,0.387096774,43.19354839,50.76666667,-8,-5.161290323,14.38709677,Shajapur
4/30/2021,-9.337078652,36.98876404,63.94318182,-9,-18.51685393,16.50561798,Shajapur
7/31/2021,-5,38.48913043,100.4725275,-8.695652174,-18.61956522,17.44565217,Shajapur
10/31/2021,11.4673913,63.09782609,150.6853933,9.119565217,-5.130434783,13.58695652,Shajapur
1/31/2022,18.29508197,71.19672131,185.0740741,7.590163934,-0.836065574,11.60655738,Shajapur
1/31/2021,5.071428571,,-40.87096774,-14.83870968,-16.38709677,10.77419355,Sheopur
4/30/2021,-2.461538462,,-50.17977528,-30.41573034,-26.69662921,9.213483146,Sheopur
7/31/2021,5.457831325,,-49.18478261,-44.94565217,-27.90217391,10.43478261,Sheopur
10/31/2021,17.06024096,,-39.07608696,-39.05434783,-19.42391304,6.25,Sheopur
1/31/2022,35.50943396,,-30.95081967,-33.26229508,-12.36065574,5.885245902,Sheopur
1/31/2021,-7.806451613,27.35483871,31.77419355,6.451612903,-11.32258065,13.12903226,Shivpuri
4/30/2021,-10.07865169,26.03370787,20.80898876,4.786516854,-21.49438202,14.46067416,Shivpuri
7/31/2021,-12.19565217,24.40217391,27.33695652,-2.586956522,-24.18478261,17.25,Shivpuri
10/31/2021,3.130434783,60.84782609,47.25,18.57608696,-8.836956522,12.58695652,Shivpuri
1/31/2022,13.93442623,61.45901639,50.90163934,25.08196721,-1.06557377,12.09836066,Shivpuri
1/31/2021,-0.774193548,,16.83870968,4.870967742,-7.64516129,13.83870968,Sidhi
4/30/2021,-4.786516854,0.5,9.595505618,-0.224719101,-16.79775281,15.23595506,Sidhi
7/31/2021,-10.42391304,-5,37.47826087,-3.880434783,-23.88043478,15.92391304,Sidhi
10/31/2021,6.554347826,5,63.05434783,19.77173913,-6.336956522,11.42391304,Sidhi
1/31/2022,19.90163934,,85.27868852,24.78688525,1.262295082,10.81967213,Sidhi
1/31/2021,-6.225806452,13.29032258,-28.06451613,19.4516129,-6.193548387,14.06451613,Singrauli
4/30/2021,-9.696629213,10.23595506,-33.03370787,11.40449438,-11.49438202,15.56179775,Singrauli
7/31/2021,-11.9673913,9.684782609,-33.86956522,6.086956522,-11.98913043,17.68478261,Singrauli
10/31/2021,11.15217391,32.75,-33.26086957,34.91304348,4.739130435,11.80434783,Singrauli
1/31/2022,16.49180328,13.90163934,-28.52459016,40.21311475,9.491803279,10.7704918,Singrauli
1/31/2021,-13.22580645,17.93548387,7.451612903,6.258064516,-14.25806452,11.83870968,Tikamgarh
4/30/2021,-19.1011236,18.92134831,-0.235955056,3.033707865,-24.71910112,13.56179775,Tikamgarh
7/31/2021,-14.16304348,22.44565217,7.489130435,6.489130435,-27.98913043,14.76086957,Tikamgarh
10/31/2021,2.402173913,42.41304348,24.11956522,30.98913043,-15.92391304,10.38043478,Tikamgarh
1/31/2022,12.1147541,58.21311475,35.98360656,38.63934426,-8.540983607,9.31147541,Tikamgarh
1/31/2021,-15.41935484,32.67741935,17.4516129,-23.41935484,-12.61290323,13.29032258,Ujjain
4/30/2021,-26.74157303,25.91011236,4.674157303,-26.82022472,-22.98876404,17.69662921,Ujjain
7/31/2021,-24.98913043,28.31521739,10.7826087,-28.31521739,-25.61956522,18.41304348,Ujjain
10/31/2021,-3.75,55.61956522,31.9673913,-6.510869565,-9.239130435,13.25,Ujjain
1/31/2022,4.180327869,62.72131148,38.37704918,0.278688525,-4.032786885,11.93442623,Ujjain
1/31/2021,-13.48387097,,-14.70967742,1.838709677,-16.67741935,13.12903226,Umaria
4/30/2021,-20.1011236,,-20.52808989,-4.853932584,-26.57303371,14.52808989,Umaria
7/31/2021,-16.76086957,,-9.608695652,-6.97826087,-28.57608696,15.40217391,Umaria
10/31/2021,1.369565217,,3.510869565,14.58695652,-16.67391304,10.97826087,Umaria
1/31/2022,7.213114754,,2.557377049,21.37704918,-11.67213115,10.36065574,Umaria
1/31/2021,-24.25806452,57.12903226,5.838709677,-22.83870968,-15.51612903,13.61290323,Vidisha
4/30/2021,-29.02247191,51.4494382,-6.269662921,-23.11235955,-24.96629213,16.2247191,Vidisha
7/31/2021,-23.16304348,59.22826087,-1.565217391,-21.45652174,-26.69565217,17.41304348,Vidisha
10/31/2021,-10.15217391,80.98913043,7.847826087,-6.108695652,-14.92391304,13.92391304,Vidisha
1/31/2022,-7.573770492,91.73770492,15.24590164,-0.114754098,-9.672131148,12.70491803,Vidisha
1/31/2021,-22.48387097,13.67741935,7.225806452,-4.419354839,-10.29032258,15.64516129,Ahmednagar
4/30/2021,-30.98876404,11.19101124,-5.404494382,-14.04494382,-16.23595506,20.13483146,Ahmednagar
7/31/2021,-28.55434783,15.16304348,6.586956522,-15.65217391,-18.04347826,20.63043478,Ahmednagar
10/31/2021,-11.75,33.75,17,1.760869565,-3.52173913,16.79347826,Ahmednagar
1/31/2022,-2.262295082,41.70491803,26.78688525,8.573770492,3.786885246,14.8852459,Ahmednagar
1/31/2021,-18.22580645,47.51612903,17.64516129,-14.93548387,-8.903225806,15.51612903,Akola
4/30/2021,-29.21348315,45.62921348,1.775280899,-22.71910112,-17.50561798,20.41573034,Akola
7/31/2021,-21.55434783,62.43478261,18.29347826,-20.7826087,-13.26086957,19.15217391,Akola
10/31/2021,-6.869565217,86.72826087,34.34782609,-3.47826087,-2.663043478,15.58695652,Akola
1/31/2022,-0.213114754,96.52459016,49.86885246,-0.032786885,3.163934426,14.78688525,Akola
1/31/2021,-24.70967742,6.290322581,-7.483870968,-12.41935484,-18.90322581,16.03225806,Amravati
4/30/2021,-38.7752809,-4.516853933,-23.30337079,-25.79775281,-29.01123596,21.85393258,Amravati
7/31/2021,-33.11956522,4.369565217,-12.30434783,-21.57608696,-27.35869565,21.08695652,Amravati
10/31/2021,-15.56521739,26.11956522,1.456521739,-1.891304348,-15.88043478,16.65217391,Amravati
1/31/2022,-12.47540984,25.08196721,0.491803279,-5.016393443,-15.47540984,13.83606557,Amravati
1/31/2021,-25.19354839,13,-41.58064516,-4.258064516,-18.09677419,13,Aurangabad
4/30/2021,-36.59550562,4.370786517,-46.69662921,-16.42696629,-24.48314607,18.24719101,Aurangabad
7/31/2021,-29.16304348,13.05434783,-40.79347826,-9.576086957,-21.75,16.40217391,Aurangabad
10/31/2021,-15.39130435,28.60869565,-32.23913043,9.260869565,-12.40217391,14.02173913,Aurangabad
1/31/2022,-7.098360656,35.19672131,-25.1147541,14.50819672,-6.786885246,12.32786885,Aurangabad
1/31/2021,-19.90322581,43.83870968,-3.516129032,-2.806451613,-2.193548387,13.96774194,Beed
4/30/2021,-31.61797753,38.96629213,-6.775280899,-13.57303371,-12.40449438,17.58426966,Beed
7/31/2021,-27.65217391,41.55434783,11.18478261,-8.467391304,-11.45652174,18.0326087,Beed
10/31/2021,-10.04347826,68.39130435,30.20652174,11.85869565,4.717391304,14.48913043,Beed
1/31/2022,-1.606557377,62.40983607,51.42622951,12.68852459,11.6557377,12.95081967,Beed
1/31/2021,-13.58064516,9.387096774,-27.22580645,-7.290322581,-5.161290323,13.83870968,Bhandara
4/30/2021,-18.56179775,8.93258427,-31.06741573,-14.3258427,-13.2247191,17.69662921,Bhandara
7/31/2021,-16.23913043,13.47826087,-20.97826087,-19,-9.793478261,18.08695652,Bhandara
10/31/2021,3.782608696,29.44565217,-10.83695652,4.315217391,4.97826087,14.16304348,Bhandara
1/31/2022,12.16393443,41.55737705,-2.672131148,-2.213114754,10.95081967,12.83606557,Bhandara
1/31/2021,-21.32258065,37.93548387,-15.4516129,-15.16129032,-5.129032258,12.51612903,Buldhana
4/30/2021,-30.35955056,27.31460674,-29.23595506,-23.66292135,-14.65168539,15.82022472,Buldhana
7/31/2021,-23.79347826,34.69565217,-25.56521739,-21.66304348,-10.61956522,15.91304348,Buldhana
10/31/2021,-11.61956522,55.94565217,-16.73913043,-9.402173913,0.260869565,12.7826087,Buldhana
1/31/2022,-3.704918033,59.47540984,-7.606557377,-6.639344262,7.032786885,11.8852459,Buldhana
1/31/2021,-24.48387097,45.83870968,2.129032258,-18.74193548,-10.64516129,13.48387097,Chandrapur
4/30/2021,-29.4494382,47.02247191,-3.337078652,-21.06741573,-17.26966292,16.40449438,Chandrapur
7/31/2021,-29.55434783,49.34782609,-2.25,-21.7173913,-17.17391304,17.2173913,Chandrapur
10/31/2021,-13.07608696,70.83695652,16.59782609,-5.445652174,-4.326086957,13.06521739,Chandrapur
1/31/2022,-2.655737705,82.8852459,24.40983607,-3.639344262,2.229508197,11.91803279,Chandrapur
1/31/2021,-20.87096774,67.09677419,-2.064516129,-2.258064516,-9.709677419,14.12903226,Dhule
4/30/2021,-28.07865169,63.1011236,-8.011235955,-12.34831461,-18.07865169,17.66292135,Dhule
7/31/2021,-20.07608696,79.57608696,-0.282608696,-6.315217391,-13.16304348,16.31521739,Dhule
10/31/2021,-10.67391304,99.77173913,7.010869565,4.804347826,-3.902173913,14.2173913,Dhule
1/31/2022,-0.770491803,98.98360656,23.37704918,6.540983607,2.950819672,12.80327869,Dhule
1/31/2021,-4.870967742,-26.74193548,-40.5483871,-13.61290323,-13.12903226,10.25806452,Gadchiroli
4/30/2021,-13.6741573,-28.46067416,-47.94382022,-15.50561798,-21.17977528,12.06741573,Gadchiroli
7/31/2021,-16.81521739,-29.79347826,-35.68478261,-16.07608696,-22.9673913,13.61956522,Gadchiroli
10/31/2021,6.304347826,-17.04347826,-30.07608696,1.152173913,-10.07608696,9.858695652,Gadchiroli
1/31/2022,11.37704918,-13.8852459,-21.1147541,-0.196721311,-3.819672131,8.93442623,Gadchiroli
1/31/2021,-23.51612903,23.58064516,0.161290323,-27.5483871,-13.77419355,11.70967742,Gondia
4/30/2021,-30.2247191,22.76404494,-8.719101124,-30.86516854,-22.88764045,15.26966292,Gondia
7/31/2021,-28.20652174,18.55434783,-4.043478261,-30.64130435,-24.5,14.7826087,Gondia
10/31/2021,-11.17391304,36.57608696,10.55434783,-15.2173913,-10.63043478,10.85869565,Gondia
1/31/2022,-3.524590164,41.01639344,20.55737705,-9.819672131,-5.295081967,9.508196721,Gondia
1/31/2021,-14.32258065,11.77419355,-27.51612903,-12.77419355,-12.90322581,13.22580645,Hingoli
4/30/2021,-23.28089888,2.269662921,-33.34831461,-27.96629213,-26.21348315,16.43820225,Hingoli
7/31/2021,-13.89130435,17.77173913,-22.5326087,-18.7826087,-20.79347826,14.60869565,Hingoli
10/31/2021,3.173913043,36.2826087,-16.72826087,-4.293478261,-9.880434783,12.29347826,Hingoli
1/31/2022,15.78688525,45.6557377,-10.55737705,0.754098361,-1.93442623,11,Hingoli
1/31/2021,-24.22580645,3.580645161,-16.03225806,-17.74193548,-11.29032258,14.16129032,Jalgaon
4/30/2021,-32.52808989,-5.696629213,-27.93258427,-22.57303371,-19.95505618,18.13483146,Jalgaon
7/31/2021,-27.26086957,1.043478261,-17.59782609,-18.40217391,-15.51086957,17.19565217,Jalgaon
10/31/2021,-15.42391304,14.64130435,-11.15217391,-9.413043478,-6.641304348,14.64130435,Jalgaon
1/31/2022,-5.852459016,20.98360656,-3.032786885,-1.229508197,-1.491803279,12.8852459,Jalgaon
1/31/2021,-21.41935484,17.5483871,2.935483871,-13.61290323,-11.38709677,14.41935484,Jalna
4/30/2021,-28.69662921,15.6741573,0.561797753,-20.17977528,-18.88764045,17.82022472,Jalna
7/31/2021,-21.9673913,25.5,12.98913043,-14.15217391,-15.76086957,17.45652174,Jalna
10/31/2021,-10.51086957,41.02173913,30.07608696,-1.22826087,-8.141304348,15.80434783,Jalna
1/31/2022,-2.950819672,47.85245902,44.37704918,4.901639344,-2.426229508,13.81967213,Jalna
1/31/2021,-16.4516129,23.38709677,19.4516129,6.580645161,-5.258064516,13,Kolhapur
4/30/2021,-22.93258427,26.07865169,9.820224719,0.02247191,-7.719101124,16.17977528,Kolhapur
7/31/2021,-32.84782609,18.34782609,5,-12.23913043,-16.97826087,21.7173913,Kolhapur
10/31/2021,-4.445652174,57.39130435,25.5,17.2826087,2.608695652,13.97826087,Kolhapur
1/31/2022,5.016393443,61.62295082,36.54098361,21.73770492,10.86885246,12.52459016,Kolhapur
1/31/2021,-20.16129032,9.516129032,-17.09677419,-2.096774194,-7.612903226,15.87096774,Latur
4/30/2021,-30.53932584,-0.808988764,-22.35955056,-10.6741573,-15.88764045,20.79775281,Latur
7/31/2021,-26.27173913,4.923913043,-6.945652174,-8.206521739,-14.80434783,20.42391304,Latur
10/31/2021,-11.31521739,21.32608696,0.72826087,4.858695652,-1.717391304,17.14130435,Latur
1/31/2022,-0.081967213,27.2295082,24.06557377,11.85245902,5.606557377,15.39344262,Latur
1/31/2021,-45.87096774,-1.516129032,-45.58064516,-39.41935484,-32.16129032,9.806451613,Mumbai
4/30/2021,-50.15730337,-0.123595506,-54.95505618,-39.3258427,-33.34831461,12.87640449,Mumbai
7/31/2021,-53.23913043,0.141304348,-61.81521739,-43.10869565,-36.42391304,13.61956522,Mumbai
10/31/2021,-38.60869565,21.83695652,-53.57608696,-28.33695652,-25.38043478,10.2826087,Mumbai
1/31/2022,-32.68852459,22.3442623,-45.18032787,-19.29508197,-21.54098361,8.131147541,Mumbai
1/31/2021,-42.61290323,0.322580645,-34.41935484,-32.03225806,-34.16129032,10.80645161,Mumbai Suburban
4/30/2021,-47.33707865,-0.168539326,-40.57303371,-32.85393258,-35,13.92134831,Mumbai Suburban
7/31/2021,-50.98913043,-0.923913043,-48.13043478,-35.34782609,-37.55434783,14.89130435,Mumbai Suburban
10/31/2021,-37.22826087,13.56521739,-35.65217391,-22.06521739,-27.01086957,11.01086957,Mumbai Suburban
1/31/2022,-31.42622951,15.91803279,-27.59016393,-14.37704918,-23,8.819672131,Mumbai Suburban
1/31/2021,-30.4516129,23,-29.48387097,-0.580645161,-20.35483871,13.77419355,Nagpur
4/30/2021,-44.93258427,11.91011236,-40.04494382,-10.33707865,-28.92134831,20.04494382,Nagpur
7/31/2021,-40.57608696,19.59782609,-33.42391304,-1.989130435,-25.55434783,18.39130435,Nagpur
10/31/2021,-24.18478261,43.07608696,-22.23913043,22.69565217,-13.32608696,14.2173913,Nagpur
1/31/2022,-16.27868852,49.47540984,-13.78688525,35.91803279,-8.278688525,12.39344262,Nagpur
1/31/2021,-20.96774194,26.5483871,-11.90322581,-10.51612903,-9.548387097,15.64516129,Nanded
4/30/2021,-32.01123596,12.03370787,-22.04494382,-21.64044944,-20.87640449,20.7752809,Nanded
7/31/2021,-21.06521739,18.26086957,-9.304347826,-13.81521739,-13.63043478,18.51086957,Nanded
10/31/2021,-9.956521739,34.68478261,1.923913043,-4.304347826,-2.391304348,16.5326087,Nanded
1/31/2022,1.262295082,42.49180328,23.47540984,1.885245902,4.950819672,14.98360656,Nanded
1/31/2021,-8.35483871,-2.64516129,-6.967741935,-22.87096774,-8.290322581,11.58064516,Nandurbar
4/30/2021,-17.84269663,-5.573033708,-16.92134831,-25.71910112,-17.52808989,14.38202247,Nandurbar
7/31/2021,-8.989130435,1.934782609,-6.652173913,-22.08695652,-12.5326087,13.30434783,Nandurbar
10/31/2021,3.891304348,19.08695652,2.869565217,-9.25,0.782608696,10.7826087,Nandurbar
1/31/2022,15.16393443,38.26229508,26.01639344,-0.901639344,8.245901639,9.508196721,Nandurbar
1/31/2021,-23,11.35483871,-27.41935484,-2.548387097,-16.38709677,15.80645161,Nashik
4/30/2021,-31.74157303,10.35955056,-34.80898876,-11.50561798,-22.62921348,20.4494382,Nashik
7/31/2021,-31.27173913,14.39130435,-31.5326087,-11.97826087,-24.51086957,21.25,Nashik
10/31/2021,-13.56521739,36.70652174,-22.01086957,4.065217391,-10.39130435,16.82608696,Nashik
1/31/2022,-4.950819672,41.80327869,-13.2295082,12.63934426,-5.163934426,14.85245902,Nashik
1/31/2021,-14.74193548,47.87096774,-9.032258065,22.96774194,-5.612903226,12.51612903,Osmanabad
4/30/2021,-23.87640449,47.51685393,-10.92134831,10.78651685,-16.60674157,15.05617978,Osmanabad
7/31/2021,-20.29347826,53.38043478,4.423913043,13.06521739,-19.81521739,16.33695652,Osmanabad
10/31/2021,-4.206521739,84.61956522,22.23913043,36.80434783,-7.065217391,13.38043478,Osmanabad
1/31/2022,8.524590164,104.6721311,41.21311475,37.04918033,-0.819672131,11.80327869,Osmanabad
1/31/2021,-27.22580645,37.58064516,-8.935483871,-24.25806452,-26.70967742,14.16129032,Palghar
4/30/2021,-31.98876404,35.53932584,-14.80898876,-24.42696629,-26.64044944,16.70786517,Palghar
7/31/2021,-37.69565217,34.44565217,-20.48913043,-29.84782609,-30.09782609,17.43478261,Palghar
10/31/2021,-23.15217391,63.80434783,-4.434782609,-13.01086957,-16.91304348,13.86956522,Palghar
1/31/2022,-16.03278689,67.45901639,18.36065574,-2.836065574,-11.19672131,11.27868852,Palghar
1/31/2021,-25.16129032,58.5483871,-34.93548387,-12.5483871,-13.5483871,14,Parbhani
4/30/2021,-34.5505618,44.24719101,-42.28089888,-24.71910112,-26.02247191,17.96629213,Parbhani
7/31/2021,-26.30434783,66.23913043,-34.2173913,-17.47826087,-22.04347826,16.61956522,Parbhani
10/31/2021,-14.92391304,94.66304348,-10.66304348,-0.25,-10.77173913,14.31521739,Parbhani
1/31/2022,-7.442622951,115.3442623,-2.393442623,10.18032787,-4.081967213,12.52459016,Parbhani
1/31/2021,-36.77419355,-5.451612903,-35.5483871,-11.70967742,-33.90322581,13.25806452,Pune
4/30/2021,-44.2247191,-9.730337079,-43.5505618,-20.29213483,-34.68539326,17.59550562,Pune
7/31/2021,-47.30434783,-11.36956522,-44.08695652,-22.61956522,-37.14130435,18.22826087,Pune
10/31/2021,-29.76086957,10.40217391,-31.58695652,-5.641304348,-26.07608696,13.88043478,Pune
1/31/2022,-22.81967213,14.31147541,-23.50819672,1.737704918,-21.83606557,11.90163934,Pune
1/31/2021,-21.67741935,16.32258065,-4.838709677,-24.41935484,-20.96774194,11.61290323,Raigad
4/30/2021,-29.16853933,19.37078652,-13.17977528,-28.79775281,-22.42696629,14.24719101,Raigad
7/31/2021,-33.9673913,18.08695652,-16.7826087,-33.77173913,-24.40217391,15.54347826,Raigad
10/31/2021,-15.25,43.42391304,-5.891304348,-18.54347826,-13.61956522,11.76086957,Raigad
1/31/2022,-6.295081967,48.67213115,3.557377049,-10.18032787,-7.590163934,9.573770492,Raigad
1/31/2021,-7,33.4516129,42.80645161,-10.09677419,-5.419354839,12.80645161,Ratnagiri
4/30/2021,-17.23595506,27.59550562,24.76404494,-17.60674157,-12.51685393,16.20224719,Ratnagiri
7/31/2021,-26.91304348,24.13043478,18.84782609,-27.15217391,-17.94565217,19.02173913,Ratnagiri
10/31/2021,-3.065217391,56.40217391,45.56521739,-4.108695652,-7.086956522,14.81521739,Ratnagiri
1/31/2022,14,65.80327869,70.24590164,3.180327869,0.967213115,13.24590164,Ratnagiri
1/31/2021,-16.83870968,27.61290323,-10.87096774,2.387096774,-4.774193548,13.61290323,Sangli
4/30/2021,-22.58426966,26.40449438,-19.62921348,-0.764044944,-8.988764045,16.37078652,Sangli
7/31/2021,-28.79347826,16.40217391,-19.29347826,-6.891304348,-15.26086957,20.27173913,Sangli
10/31/2021,-5.619565217,44.51086957,-3.108695652,17.58695652,0.065217391,14.72826087,Sangli
1/31/2022,3.06557377,51.63934426,4.524590164,24.40983607,7.983606557,13.24590164,Sangli
1/31/2021,-17.74193548,36.74193548,27.74193548,5.774193548,-3.774193548,17.19354839,Satara
4/30/2021,-25.6741573,27.98876404,9.303370787,-4.921348315,-6.97752809,20.85393258,Satara
7/31/2021,-32.76086957,17.73913043,8.869565217,-13.63043478,-13.38043478,25.14130435,Satara
10/31/2021,-7.543478261,56.06521739,32.64130435,13.61956522,3.402173913,19.07608696,Satara
1/31/2022,4.62295082,68.72131148,49.96721311,18.72131148,12,17.18032787,Satara
1/31/2021,-3.064516129,48.22580645,23.70967742,-9.548387097,0.387096774,13,Sindhudurg
4/30/2021,-10.76404494,41.33707865,2.674157303,-14.11235955,-3.033707865,15.46067416,Sindhudurg
7/31/2021,-22.89130435,18.20652174,-13.81521739,-28.48913043,-8.456521739,19.34782609,Sindhudurg
10/31/2021,7.760869565,68.61956522,21.94565217,-1.489130435,3.304347826,14.73913043,Sindhudurg
1/31/2022,28.44262295,81.04918033,48.26229508,4.278688525,13.45901639,12.78688525,Sindhudurg
1/31/2021,-20.25806452,18.87096774,-2.516129032,-5.516129032,-7.35483871,15.22580645,Solapur
4/30/2021,-28.74157303,12.70786517,-8.606741573,-14.47191011,-14.07865169,19.61797753,Solapur
7/31/2021,-25.89130435,14.88043478,-1.467391304,-13.13043478,-13.64130435,21.01086957,Solapur
10/31/2021,-10.73913043,38.45652174,13.20652174,3.684782609,0.315217391,16.39130435,Solapur
1/31/2022,-0.704918033,47.39344262,23.01639344,10.1147541,7.295081967,14.50819672,Solapur
1/31/2021,-34.09677419,13.77419355,-33.48387097,-25.4516129,-31.19354839,11.67741935,Thane
4/30/2021,-39.58426966,13.28089888,-37.40449438,-26.59550562,-31.57303371,14.60674157,Thane
7/31/2021,-42.94565217,11.47826087,-44.11956522,-30.26086957,-33.95652174,15.51086957,Thane
10/31/2021,-28.38043478,33.90217391,-33.18478261,-15.59782609,-23.68478261,11.66304348,Thane
1/31/2022,-21.49180328,37.75409836,-20.44262295,-6.950819672,-18.95081967,9.393442623,Thane
1/31/2021,-19.83870968,2.677419355,-26.77419355,-31.96774194,-14.74193548,15.4516129,Wardha
4/30/2021,-30.35955056,-4.348314607,-35.01123596,-40.23595506,-23.62921348,19.91011236,Wardha
7/31/2021,-28.54347826,-6.152173913,-29.77173913,-39.7173913,-23.18478261,19.60869565,Wardha
10/31/2021,-12.55434783,11.2826087,-21.51086957,-29.2173913,-12.31521739,15.72826087,Wardha
1/31/2022,-0.180327869,22.09836066,-8.245901639,-27.29508197,-7.032786885,13.90163934,Wardha
1/31/2021,-31.19354839,73.87096774,45.5483871,11.48387097,-5.35483871,12.38709677,Washim
4/30/2021,-39.91011236,63.02247191,33.97752809,-3.04494382,-17.34831461,15.62921348,Washim
7/31/2021,-36.31521739,75.51086957,39.07608696,-0.010869565,-17.43478261,15.41304348,Washim
10/31/2021,-23.35869565,100.3369565,66.67391304,17.67391304,-4.510869565,12.5326087,Washim
1/31/2022,-16.63934426,107.6229508,87.03278689,20.81967213,3.524590164,11.47540984,Washim
1/31/2021,-22.06451613,44.80645161,0.870967742,-8.741935484,-9.870967742,13.70967742,Yavatmal
4/30/2021,-31.70786517,35.71910112,-10.50561798,-17.6741573,-19.91011236,17.41573034,Yavatmal
7/31/2021,-26.5,48.51086957,0.956521739,-10.93478261,-17.7173913,17.10869565,Yavatmal
10/31/2021,-10.26086957,79.94565217,12.75,7.630434783,-6.630434783,13.90217391,Yavatmal
1/31/2022,0.229508197,92.18032787,26.45901639,13.78688525,0.557377049,12.42622951,Yavatmal
1/31/2021,-42.16129032,-11.38709677,3.193548387,-26.4,-29.06451613,13.03225806,Bishnupur
4/30/2021,-39.62921348,-3.404494382,-5.685393258,-26.25925926,-29.58426966,10.61797753,Bishnupur
7/31/2021,-47.81521739,-30.20652174,-19.01086957,-33.18644068,-44.48913043,20.61956522,Bishnupur
10/31/2021,-27.70652174,1.510869565,2.760869565,-22.83333333,-31.59782609,13.83695652,Bishnupur
1/31/2022,-21.03278689,19.32786885,10.63934426,-28.57142857,-20.09836066,10.55737705,Bishnupur
1/31/2021,,,-31.29032258,,-28.70967742,,Chandel
4/30/2021,,,-39.11235955,,-36.01123596,,Chandel
7/31/2021,,,-42.33695652,,-43.40217391,,Chandel
10/31/2021,,,-32.79347826,,-34.98913043,,Chandel
1/31/2022,,,-28.54098361,,-28.93442623,,Chandel
1/31/2021,-18.51612903,59.77777778,79.8,-67.41935484,-18.16129032,13.19354839,Churachandpur
4/30/2021,-18.61797753,73.39726027,75.86363636,-61.46067416,-14.08988764,11.71910112,Churachandpur
7/31/2021,-28.75,19.56410256,92.80434783,-75.73913043,-29.81521739,19.07608696,Churachandpur
10/31/2021,-1.184782609,79.0625,136.8804348,-61.65217391,-12.43478261,14.2826087,Churachandpur
1/31/2022,11.60655738,105.8846154,143.4363636,-60.26229508,-8.573770492,12.60655738,Churachandpur
1/31/2021,-34.80645161,4.806451613,-21.93548387,29.19354839,-29.25806452,14.29032258,Imphal East
4/30/2021,-26.92134831,18.50561798,-17.71910112,36.78651685,-24.82022472,12.62921348,Imphal East
7/31/2021,-50.36956522,-21.59782609,-35.89130435,-21.14130435,-46.40217391,23.51086957,Imphal East
10/31/2021,-21.30434783,24.2826087,-10.81521739,28.17391304,-28.02173913,15.27173913,Imphal East
1/31/2022,-8.426229508,36.06557377,-3.721311475,48.18032787,-15.09836066,12.21311475,Imphal East
1/31/2021,-49.90322581,-37.77419355,7.064516129,4.64516129,-31.35483871,13.41935484,Imphal West
4/30/2021,-45.12359551,-26.21348315,15.68539326,4.404494382,-28.64044944,12.15730337,Imphal West
7/31/2021,-66.10869565,-56.81521739,-13.13043478,-28.89130435,-50.10869565,22.35869565,Imphal West
10/31/2021,-45.44565217,-34.42391304,20.86956522,2.282608696,-32.72826087,14.45652174,Imphal West
1/31/2022,-35,-20.21311475,37.31147541,18.73770492,-20.19672131,11.52459016,Imphal West
1/31/2021,-43.61290323,,-10.06451613,,-25.25806452,11.09677419,Senapati
4/30/2021,-43.50561798,,-21.21348315,,-22.66292135,10.04494382,Senapati
7/31/2021,-55.66304348,,-18.0326087,,-37.7173913,18.86956522,Senapati
10/31/2021,-42.68478261,,-0.782608696,,-21.44565217,13.7826087,Senapati
1/31/2022,-40.29508197,,12.24590164,,-13.8852459,11.7704918,Senapati
1/31/2021,,,-33.87096774,,-16.64516129,,Tamenglong
4/30/2021,,,-40.03370787,,-20.92134831,,Tamenglong
7/31/2021,,,-45.15217391,,-26.79347826,,Tamenglong
10/31/2021,,,-38.83695652,,-14.57608696,,Tamenglong
1/31/2022,,,-23.83606557,,-11.32786885,,Tamenglong
1/31/2021,-22.4516129,-40.87096774,-18,-31.93548387,-20.58064516,10.93548387,Thoubal
4/30/2021,-20.20224719,-33.65168539,-16.83146067,-26.5505618,-22.39325843,7.95505618,Thoubal
7/31/2021,-38.57608696,-54.08695652,-31.68478261,-33.32608696,-39.27173913,18.05434783,Thoubal
10/31/2021,-11.97826087,-32.48913043,-14.57608696,-26.52173913,-23.98913043,11.16304348,Thoubal
1/31/2022,1.540983607,-17.90163934,-10.47540984,-29.95081967,-12.26229508,9.016393443,Thoubal
1/31/2021,-59.33333333,,,,-12.25806452,,Ukhrul
4/30/2021,-61,,,,-15.64044944,,Ukhrul
7/31/2021,-62.42857143,,,,-37.31521739,,Ukhrul
10/31/2021,-55,,,,-19.47826087,,Ukhrul
1/31/2022,-58.25,,,,-15.18032787,,Ukhrul
1/31/2021,,,,,-18.12903226,,East Garo Hills
4/30/2021,,,,,-17.7752809,,East Garo Hills
7/31/2021,,,,-36,-22.5,,East Garo Hills
10/31/2021,,,,-52,-9.119565217,,East Garo Hills
1/31/2022,,,,-55,-8.901639344,,East Garo Hills
1/31/2021,-40.66666667,,-47.83870968,,-23.67741935,,East Jaintia Hills
4/30/2021,-44,,-55.875,,-25.79775281,,East Jaintia Hills
7/31/2021,,,-58.05952381,,-28.09782609,,East Jaintia Hills
10/31/2021,-36.4,,-52.7173913,,-15.16304348,,East Jaintia Hills
